country,name,full_name,isin,currency,symbol,Type,Avg_Volume,Recommendation
brazil,Cambuci Pref,Cambuci SA Pref,BRCAMBR03PR2,BRL,CAMB10,10,,
brazil,Banco Indusval,Banco Indusval SA,BRIDVLR05OR1,BRL,IDVL9,9,,
brazil,Banco Inter Unit,Banco Inter Unit,BRBIDICDAXX3,BRL,BIDI11,FII/Unit,,
brazil,Banco Inter ON,Banco Inter ON,BRBIDIACNOR3,BRL,BIDI3,ON,,
brazil,MAC Fundo de Investimento Imobiliario,MAC Fundo de Investimento Imobiliario,BRDMACCTF003,BRL,DMAC11,FII/Unit,,
brazil,Hedge Top FOFII,Hedge Top FOFII  FI Imobiliario,BRTFOFCTF007,BRL,TFOF11,FII/Unit,,
brazil,Aes Tiete Energia Pref Rights,Aes Tiete Energia Pref Rights,BRTIETD02PR0,BRL,TIET2,2,,
brazil,XP HOTEIS FDO INV IMOB,XP HOTEIS FDO INV IMOB FII,BRXPHTCTF003,BRL,XPHT11,FII/Unit,,
brazil,XP HOTEIS FII,XP HOTEIS FII,BRXPHTCTF011,BRL,XPHT12,Subscrição,,
brazil,Áquilla,Áquilla,BRAQLLCTF008,BRL,AQLL11,FII/Unit,,
brazil,Áquilla Renda,Áquilla Renda,BRARFICTF004,BRL,ARFI11B,FII/Unit,,
brazil,HAZ,HAZ,BRATCRCTF008,BRL,ATCR11,FII/Unit,,
brazil,BB Recebiveis Imobiliários,BB Recebiveis Imobiliários,BRBBIMCTF002,BRL,BBIM11,FII/Unit,,
brazil,Brasilio Machado,Brasilio Machado,BRBMIICTF007,BRL,BMII11,FII/Unit,,
brazil,FII BRLPROP,FII BRLPROP,BRBPRPCTF006,BRL,BPRP11,FII/Unit,,
brazil,BR Hotéis,BR Hotéis,BRBRHTCTF005,BRL,BRHT11B,FII/Unit,,
brazil,Diamante,Diamante,BRDAMTCTF007,BRL,DAMT11B,FII/Unit,,
brazil,DOVEL,DOVEL,BRDOVLCTF006,BRL,DOVL11B,FII/Unit,,
brazil,Eldorado,Eldorado,BRELDOCTF002,BRL,ELDO11B,FII/Unit,,
brazil,Infra Real State,Infra Real State,BRFINFCTF002,BRL,FINF11,FII/Unit,,
brazil,São Domingos,São Domingos,BRFISDCTF006,BRL,FISD11,FII/Unit,,
brazil,Opportunity,Opportunity,BRFTCECTF005,BRL,FTCE11B,FII/Unit,,
brazil,General Severiano,General Severiano,BRGESECTF001,BRL,GESE11B,FII/Unit,,
brazil,General Severiano,Habitat I,BRGESECTF001,BRL,HBTT11,FII/Unit,,
brazil,Lateres,Lateres,BRLATRCTF009,BRL,LATR11B,FII/Unit,,
brazil,Nestpar,Nestpar,BRNPARCTF003,BRL,NPAR11,FII/Unit,,
brazil,Nova I,Nova I,BRNVIFCTF009,BRL,NVIF11B,FII/Unit,,
brazil,Ouro Preto Desenvolvimento Imobiliário I,Ouro Preto Desenvolvimento Imobiliário I,BRORPDCTF005,BRL,ORPD11,FII/Unit,,
brazil,Ourinvest Logistica,Ourinvest Logistica,BROULGCTF001,BRL,OULG11B,FII/Unit,,
brazil,Prologis Brazil Logistics Venture,Prologis Brazil Logistics Venture,BRPBLVCTF007,BRL,PBLV11,FII/Unit,,
brazil,Personale I,Personale I,BRPRSNCTF005,BRL,PRSN11B,FII/Unit,,
brazil,Multi Properties,Multi Properties,BRPRTSCTF002,BRL,PRTS11,FII/Unit,,
brazil,RB Capital Office Income,RB Capital Office Income,BRRBCOCTF007,BRL,RBCO11,FII/Unit,,
brazil,RB Capital Rendimentos,RB Capital Rendimentos,BRRCRICTF005,BRL,RCRI11B,FII/Unit,,
brazil,BB Renda de Papeis Imobiliários II,BB Renda de Papeis Imobiliários II,BRRDPDCTF008,BRL,RDPD11,FII/Unit,,
brazil,Sia Corporate,Sia Corporate,BRSAICCTF009,BRL,SAIC11B,FII/Unit,,
brazil,São Fernando,São Fernando,BRSFNDCTF006,BRL,SFND11,FII/Unit,,
brazil,Shopping Parque Dom Pedro,Shopping Parque Dom Pedro,BRSHDPCTF007,BRL,SHDP11B,FII/Unit,,
brazil,SPA Fundo de Investimento Imobiliário,SPA Fundo de Investimento Imobiliário,BRSPAFCTF007,BRL,SPAF11,FII/Unit,,
brazil,BTG Pactual Crédito Imobiliário,BTG Pactual Crédito Imobiliário,BRFIGSCTF009,BRL,TCR11,1,,
brazil,Tourmalet I,Tourmalet I,BRTORMCTF008,BRL,TORM13,13,,
brazil,Tourmalet II,Tourmalet II,BRTOURCTF001,BRL,TOUR11,FII/Unit,,
brazil,Vector Queluz Lajes Corporativas,Vector Queluz Lajes Corporativas,BRVLJSCTF012,BRL,VLJS11,FII/Unit,,
brazil,Ourinvest RE I,Ourinvest RE I,BRWTSPCTF002,BRL,WTSP11B,FII/Unit,,
brazil,Yaguara Capital High Yield,Yaguara Capital High Yield,BRYCHYCTF009,BRL,YCHY11,FII/Unit,,
brazil,Banco BMG Unit,Banco BMG Unit,BRBMGBCDAM17,BRL,BMGB11,FII/Unit,,
brazil,SDI Properties,SDI Properties USA Inc,BRSDIPCTF005,BRL,SDIP11,FII/Unit,,
brazil,Rb Cap,Rb Capital Off Income Fundo de Inv,BRRBCOCTF007,BRL,RBCO11,FII/Unit,,
brazil,Integral Brei Reit,Fdo Inv Imob Fof Integral Brei Reit,BRIBFFCTF007,BRL,IBFF11,FII/Unit,,
brazil,Treecorp,Treecorp Real Estate Fii I Etf,BRTCPFCTF001,BRL,TCPF11,FII/Unit,,
